pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed
382,1,1,0,Volunteers,bozaro,2015-06-17T17:01:08Z,1,8,1
381,1,8,1,Volunteers,bozaro,2015-06-17T16:59:18Z,30,1,3
377,1,1,0,Volunteers,bozaro,2015-06-10T15:26:29Z,1,1,1
374,1,0,0,Volunteers,michael-k,2015-06-08T15:49:49Z,37,31,1
373,12,9,0,Volunteers,michael-k,2015-06-18T13:19:52Z,484,237,18
372,1,1,0,Volunteers,michael-k,2015-06-08T15:48:26Z,33,22,3
370,3,4,0,Volunteers,michael-k,2015-06-17T16:56:42Z,133,2,3
366,11,3,4,Employees,rubyist,2015-06-16T14:43:08Z,626,300,33
365,3,3,1,Volunteers,thpang67,2015-06-17T21:35:36Z,46,24,3
364,1,1,0,Volunteers,michael-k,2015-06-02T21:15:21Z,5,5,1
361,4,1,0,Volunteers,michael-k,2015-06-03T15:52:35Z,58,14,5
358,5,1,7,Employees,rubyist,2015-06-15T20:15:16Z,152,24,9
356,13,1,0,Volunteers,michael-k,2015-06-01T14:54:12Z,168,41,13
354,6,1,0,Volunteers,michael-k,2015-06-01T14:53:11Z,75,25,8
352,2,1,0,Volunteers,michael-k,2015-05-29T23:44:12Z,22,13,3
351,3,0,3,Volunteers,michael-k,2015-05-29T23:49:10Z,27,16,3
349,1,1,0,Employees,rubyist,2015-05-29T16:15:41Z,39,39,3
348,1,0,0,Employees,rubyist,2015-05-29T15:24:34Z,15,13,1
346,2,1,0,Employees,technoweenie,2015-05-29T16:41:24Z,20,3,3
342,3,0,0,Employees,technoweenie,2015-05-27T20:04:45Z,4,16,3
340,1,2,0,Employees,rubyist,2015-05-28T15:55:48Z,2,0,1
339,3,1,0,Employees,rubyist,2015-05-28T15:56:07Z,943,1552,30
336,14,4,0,Employees,technoweenie,2015-05-27T19:57:22Z,970,1577,38
335,2,0,0,Employees,technoweenie,2015-05-26T15:56:36Z,15,19,4
332,4,5,0,Volunteers,andyneff,2015-06-17T21:26:56Z,531,16,16
331,15,7,0,Employees,technoweenie,2015-05-28T20:42:22Z,5244,2004,272
329,1,3,0,Volunteers,joerg,2015-05-25T14:05:40Z,1,1,1
327,2,0,0,Employees,technoweenie,2015-05-22T22:19:06Z,31,10,4
323,6,0,2,Employees,technoweenie,2015-05-22T21:54:39Z,115,114,11
321,3,0,0,Employees,technoweenie,2015-05-21T21:26:03Z,15,4,6
319,4,0,0,Employees,technoweenie,2015-05-21T17:55:14Z,67,7,5
315,1,2,0,Volunteers,sinbad,2015-05-19T14:16:27Z,1,1,1
313,10,9,0,Volunteers,andyneff,2015-06-17T21:26:37Z,154,75,13
312,1,3,0,Volunteers,michael-k,2015-05-21T17:55:16Z,10,1,1
311,1,1,0,Volunteers,michael-k,2015-05-16T13:28:00Z,8,4,1
309,2,9,0,Volunteers,ssgelm,2015-05-21T20:14:09Z,73,0,9
306,30,12,5,Employees,technoweenie,2015-05-21T17:15:34Z,1156,318,64
305,7,1,0,Volunteers,michael-k,2015-05-15T14:47:31Z,71,68,7
303,3,1,0,Employees,technoweenie,2015-05-14T14:41:20Z,82,47,33
300,14,8,1,Volunteers,michael-k,2015-05-13T19:25:02Z,110,104,19
299,5,1,1,Volunteers,jsh,2015-05-13T16:48:49Z,144,98,7
285,38,12,7,Employees,rubyist,2015-05-28T16:50:32Z,4145,2752,156
283,1,2,0,Volunteers,catphish,2015-05-05T15:31:38Z,1,1,1
277,2,1,0,Volunteers,ddanier,2015-05-22T22:22:11Z,4,4,2
274,3,2,0,Employees,technoweenie,2015-04-30T16:03:11Z,46,0,3
271,2,2,0,Employees,technoweenie,2015-04-29T15:32:48Z,290,31,5
267,1,0,0,Employees,technoweenie,2015-04-28T23:37:00Z,12,1,1
265,1,1,0,Employees,technoweenie,2015-04-28T19:04:38Z,5,7,2
264,1,1,0,Employees,technoweenie,2015-04-24T21:32:27Z,14,1,6
263,10,1,0,Employees,technoweenie,2015-04-28T22:02:09Z,1179,292,42
258,21,11,6,Employees,rubyist,2015-04-30T15:53:19Z,2199,713,98
257,1,1,0,Employees,technoweenie,2015-04-22T21:57:05Z,8,0,1
252,1,3,0,Employees,bkeepers,2015-04-22T19:46:37Z,2,0,1
247,3,1,0,Employees,technoweenie,2015-04-24T17:58:35Z,130,100,18
246,16,3,9,Employees,technoweenie,2015-04-24T17:58:00Z,665,222,38
245,2,0,0,Employees,technoweenie,2015-04-20T16:45:45Z,9,1,2
244,1,0,0,Employees,technoweenie,2015-04-20T16:33:51Z,5,5,1
241,1,0,0,Employees,rubyist,2015-04-17T13:30:13Z,1,0,1
240,1,1,0,Employees,rubyist,2015-04-17T13:13:45Z,2,2,1
237,1,1,0,Employees,technoweenie,2015-04-16T16:08:42Z,11,11,3
235,1,1,0,Employees,mhagger,2015-04-15T12:35:50Z,1,1,1
232,2,2,0,Employees,technoweenie,2015-04-16T15:34:54Z,43,4,2
228,13,4,0,Employees,mhagger,2015-04-20T17:42:22Z,97,85,34
225,5,1,0,Volunteers,thekafkaf,2015-04-15T12:47:30Z,9,4,5
223,1,2,0,Volunteers,PeterDaveHello,2015-04-10T23:47:00Z,1,1,1
221,1,0,0,Employees,rubyist,2015-04-10T23:35:51Z,7,8,2
218,2,1,0,Volunteers,thekafkaf,2015-04-10T19:33:47Z,2,2,2
215,1,3,0,Volunteers,Mistobaan,2015-04-28T23:34:08Z,10,1,1
213,2,3,0,Employees,rubyist,2015-04-14T23:54:35Z,25,1,2
212,2,7,0,Volunteers,rtyley,2015-04-15T12:40:32Z,10,5,2
205,1,3,0,Volunteers,PeterDaveHello,2015-04-10T15:48:51Z,1,1,1
194,3,2,0,Volunteers,mattn,2015-04-09T15:52:26Z,2,2,3
192,1,3,1,Volunteers,pborreli,2015-04-08T23:59:39Z,2,2,2
191,1,1,0,Employees,bkeepers,2015-04-08T20:59:13Z,0,1,1
189,1,2,0,Volunteers,lucaswerkmeister,2015-04-08T19:35:52Z,1,1,1
188,1,2,0,Volunteers,fj,2015-04-08T21:02:08Z,1,1,1
187,1,1,0,Employees,leereilly,2015-04-08T18:16:30Z,2,2,1
186,4,6,0,Volunteers,chrissiebrodigan,2015-04-08T16:49:52Z,13,10,4
185,2,1,0,Employees,technoweenie,2015-04-15T12:49:19Z,9,7,3
184,4,1,0,Employees,leereilly,2015-04-07T16:47:53Z,7,7,4
183,7,0,0,Employees,technoweenie,2015-04-08T03:37:19Z,199,59,12
181,5,3,0,Employees,bkeepers,2015-04-08T20:34:11Z,16,6,7
180,3,2,0,Employees,technoweenie,2015-03-22T16:11:13Z,19,15,5
176,2,0,0,Employees,technoweenie,2015-03-19T17:43:47Z,280,143,5
175,13,3,0,Employees,technoweenie,2015-03-05T21:46:48Z,176,81,19
174,13,17,8,Employees,technoweenie,2015-03-19T17:39:52Z,126,126,13
173,5,1,0,Employees,technoweenie,2015-03-05T18:30:40Z,205,75,8
168,2,1,0,Employees,technoweenie,2015-02-18T15:44:06Z,74,3,3
166,3,2,0,Employees,technoweenie,2015-02-17T19:55:26Z,153,46,6
165,5,0,0,Employees,technoweenie,2015-02-17T19:56:18Z,373,123,12
163,4,4,0,Employees,technoweenie,2015-02-17T16:39:32Z,267,95,12
162,3,1,0,Employees,technoweenie,2015-02-13T23:22:32Z,260,273,10
161,5,2,4,Employees,technoweenie,2015-02-13T16:40:17Z,415,410,16
160,9,1,0,Employees,technoweenie,2015-02-12T16:16:50Z,643,111,13
158,12,20,24,Employees,joshvera,2015-02-11T21:36:05Z,68,21,12
155,1,0,0,Employees,bkeepers,2015-02-03T18:12:43Z,2,4,2
154,1,4,0,Employees,technoweenie,2015-02-17T16:38:08Z,46,6,3
153,1,2,0,Employees,technoweenie,2015-02-02T16:09:29Z,18,6,3
152,1,6,0,Employees,technoweenie,2015-02-02T16:09:29Z,177,110,7
151,25,0,2,Employees,rubyist,2015-02-01T00:18:47Z,542,522,163
150,5,1,2,Employees,rubyist,2015-01-30T15:18:57Z,209,58,6
149,2,1,0,Volunteers,eanakashima,2015-01-16T16:33:25Z,3,6,2
147,1,0,0,Employees,leereilly,2015-01-12T19:51:35Z,1,1,1
146,1,0,0,Employees,mhagger,2015-01-12T14:29:44Z,2,2,2
145,2,0,0,Employees,technoweenie,2015-01-12T00:53:46Z,59,40,4
140,11,16,15,Employees,technoweenie,2015-01-30T15:20:53Z,404,259,11
139,1,0,0,Employees,rubyist,2015-01-30T15:19:51Z,4,4,2
137,14,12,1,Employees,rubyist,2014-10-29T14:17:07Z,457,138,30
136,2,1,5,Employees,rubyist,2014-10-20T22:03:09Z,20,289,10
134,1,8,0,Employees,rubyist,2014-10-06T22:52:54Z,10,21,2
132,2,0,0,Employees,rubyist,2014-10-02T20:29:37Z,3,1,2
130,26,11,9,Employees,rubyist,2014-10-13T15:33:15Z,892,423,54
129,3,1,0,Employees,rubyist,2014-10-01T20:11:50Z,7,2,3
122,37,20,0,Employees,rubyist,2014-10-01T14:52:28Z,1119,1620,101
120,3,5,0,Employees,rubyist,2014-09-15T22:55:16Z,15,22,5
119,1,1,0,Employees,rubyist,2014-09-15T15:30:02Z,2,0,1
118,2,1,0,Employees,rubyist,2014-09-15T14:56:02Z,27,24,2
115,1,1,0,Employees,technoweenie,2014-09-09T17:24:34Z,11,3,1
114,3,6,0,Employees,technoweenie,2014-09-09T17:24:38Z,32,14,8
113,4,0,0,Employees,technoweenie,2014-09-08T16:04:31Z,194,34,9
112,2,0,1,Employees,rubyist,2014-09-05T17:28:56Z,22,3,3
111,1,2,3,Employees,shiftkey,2014-09-03T22:39:08Z,2,1,1
106,1,0,0,Employees,rubyist,2014-08-19T21:49:01Z,1,1,1
105,3,0,0,Employees,technoweenie,2014-08-18T20:30:59Z,428,175,10
101,3,0,0,Employees,technoweenie,2014-08-18T16:20:24Z,117,540,15
100,3,9,0,Employees,technoweenie,2014-08-18T16:21:20Z,28,21,6
98,19,2,0,Employees,technoweenie,2014-08-08T22:19:26Z,291,145,31
97,18,13,2,Employees,technoweenie,2014-08-07T19:50:23Z,420,150,44
96,1,0,0,Employees,technoweenie,2014-08-06T20:43:56Z,9,0,2
94,17,21,0,Employees,technoweenie,2014-08-05T16:44:55Z,329,128,22
93,5,2,0,Employees,technoweenie,2014-07-25T22:44:11Z,78,11,7
91,4,0,0,Employees,technoweenie,2014-07-24T20:14:41Z,24,2,13
87,12,3,3,Employees,technoweenie,2014-07-25T17:33:44Z,5934,957,90
84,20,2,3,Employees,technoweenie,2014-07-24T18:05:46Z,3918,312,43
81,2,2,0,Employees,skalnik,2014-07-24T18:06:03Z,6,6,2
80,4,1,0,Employees,technoweenie,2014-06-25T17:20:29Z,11,53,8
79,2,1,0,Employees,rubyist,2014-06-24T15:04:47Z,14,4,2
78,3,5,3,Employees,rubiojr,2014-06-16T15:02:09Z,46,3,3
77,2,2,0,Employees,rubiojr,2014-06-14T15:43:12Z,2,2,2
76,7,3,3,Employees,rubyist,2014-06-16T16:52:26Z,83,54,13
72,1,1,0,Employees,technoweenie,2014-06-12T17:37:17Z,5,4,2
71,2,0,0,Employees,technoweenie,2014-06-05T23:18:32Z,120,13,40
70,1,0,0,Employees,technoweenie,2014-06-05T21:46:21Z,323,0,13
69,18,0,0,Employees,technoweenie,2014-06-09T13:38:57Z,1184,793,109
68,4,0,4,Employees,technoweenie,2014-06-05T21:26:57Z,249,225,28
67,1,0,0,Employees,technoweenie,2014-06-05T17:26:58Z,26,0,2
66,1,0,0,Employees,technoweenie,2014-06-05T17:20:11Z,8,22,3
65,2,0,3,Employees,technoweenie,2014-06-05T14:51:51Z,65,8,10
64,2,0,0,Employees,technoweenie,2014-06-04T18:27:04Z,129,106,46
63,11,0,1,Employees,rubyist,2014-06-09T13:39:15Z,1125,691,110
62,1,0,0,Employees,rubyist,2014-06-04T16:04:27Z,44,2,3
61,7,3,3,Employees,rubyist,2014-06-04T13:27:09Z,173,106,14
59,7,1,2,Employees,rubyist,2014-06-03T18:37:06Z,271,151,50
58,9,2,0,Employees,technoweenie,2014-06-03T18:32:12Z,174,2,22
